name,title,date,review_text
The Jimbaran Villa,Seruni 6,10/01/2021,"Libur satu hari dan kami coba liburan ke villa di jimbaran, dapat harga lebih murah dari hari biasanya , villa nya besar, staff nya ramah terutama mbak yurika dan mbak leony, dekat dengan pantai juga, sangat recomended"
The Jimbaran Villa,5 days stay,10/01/2021,"Berlibur bersama anak selama 5 malam dan sangat puas karna the jimbaran villa punya kitchen juga jadi kita bisa masak sendiri Mbak yurika dan mbak leony juga sangat membantu ketika perlu informasu dan bantuan, sekarang kita move ke villa yang 2 kamar karna keluarga datang"
The Jimbaran Villa,Solo travel,10/01/2021,"Solo travel di the jimbaran villa, puas banget sama view nya benar benar beach front, kak yurika dan bu leony juga sangat ramah, hanya saja wifi agak ilang sometimes, tamu selebihnya oke banget, kolam besar dan kamar luas, really love this place"
The Jimbaran Villa,Work From Bali,10/01/2021,"Setelah sekian lama work from home, akhirnya sekarang bisa work from bali, daot villa bersih dan keren dengan harga yang sangat affordable, wifi juga kenceng jadi sangat cocok untuk pekerja seperti saya Trimakasih mbak yurika dan mbak leony juga staff pembersih kamar yang selalu membantu selama saya menginap"
The Jimbaran Villa,Unplanned,10/01/2021,"Jalan jalan keluling bali tanpa rencana yang matang , semua serba lastminute tapi dapat villa yang baguss dan harga terjangkau, pelayanan baguss, terimakasih kak yurika dan kak leony, pasti kesini lagi"
The Jimbaran Villa,Staycation,10/01/2021,"Stay semalam, inivie hospitality semua villa nya keren2. Yang ini ada rooftopnya, dan dekat dengan pantai. Semua staff nya ramah dgn mba leony dan mba yurika. Ada room service juga dan rasanya oke banget. Thank you bakal balik lagi soon"
The Jimbaran Villa,Amazing place for honeymoon,10/01/2021,"We stayed for 2 days in tue jimbaran villa, this is our second stay with ini vie, it was really perfect place for romantic vibes ♥️♥️♥️ Clean, quite, stylish, the staffs are very friendly. Everything you need is here Thank you very much the jimbaran villa Recommend"
The Jimbaran Villa,Sangat Memuaskan,10/01/2021,"Terimakasih sekali untuk layanan yang diberikan oleh the jimbaran villa, staff sangat ramah. Staff a/n kak yurika dan kak Leony sangat ramah banget. Tempat Sangat nyaman, tidak ada kekurangan apapun. Sangat rekomended sekali"
The Jimbaran Villa,Staycation,09/01/2021,"Staycation in jimbaran villas. Very amazing stay with cozy place and friendly staff service. The manager was very nice and hepful. The location was nice,it's close by jimbaran beach.we very enjoyed.thank you the jimbaran villa team we'll comeback again."
The Jimbaran Villa,Satu malam menginap,10/01/2021,"Kami buking di hari itu juga dan langsung check in, sangat suka dengan villa nya bersih dan kolam luas. Oegawai nya juga ramah semua. Terutama gek yurika dan gek leony. Kami sangat puas dan oasti kesini lagi"
The Jimbaran Villa,Family stay,10/01/2021,"Berlibur ke bali bersama suami dan anak dan dapat villa yang benar benar bagus, staff nya juga ramah sekali terutama kak yurika dan kak leony, sangat recomended, lokasi juga dekat bandara dan dekat pantai"
The Jimbaran Villa,One Night Stay seruni3,10/01/2021,"Sangat puas stay disini, staff nya ramah sekali terutamabkak yurika dan ibu leony manager, villa bersih dan kolam besar, saya juga suka rooftop nya sangat aesthetic, fix sih pasti kesini lagi kalo ke bali"
The Jimbaran Villa,Liburan keluarga,09/01/2021,"Staay dengn dua anak kecil cujup repot memnag tapi untungnya staff disini sangat membantu kami, terutama dek yurika dan dek leony, villa nya sangat private dan bagus, kolam sangat jernih, sangat suka di villa jimbaran villa"
The Jimbaran Villa,ini vie hospitality keren,09/01/2021,"saya dan suami puas banget stay di jimbaran villa selama dua malam dan setelah ini pindah ke Kaamala ubud by ini vie hospitality juga, trimakasih banyak mbak yurika dan mbak leony atas recomendasi dan pelayanannya"
The Jimbaran Villa,Stay at seruni 3,09/01/2021,"Lastminute banget kita planning untuk staycation dan memilih tempat ini, kami stay dua malam dan kami sangat puas, kak yurika sangat ramah juga manager bu leony sangat membantu kami selama stay, baguss banget semuanya"
The Jimbaran Villa,Couple stay,09/01/2021,"Staycation di the jimbaran villa karna teman saya juga stay disini, puas banget dengan semua fasilitasnya, ada ayunan juga dan ada hammock di rooftop, bu leony dan kak yurika juga sangat ramah, kami sangat puas"
The Jimbaran Villa,Kolam terbaik,09/01/2021,"Saya suka sekali stay di jimbaran villa karna semuanya serba luas, kolam nya besar anak saya suka dan juga ada rooftop yang menghadap lait, trimakasih mbak leony dan mbak yuri atas pelayanannya, kami sangat puas"
The Jimbaran Villa,One night stay,09/01/2021,"Staycation di the jimbaran villa by inivie hospitality pasti puas, kamarnya luas dan bersih, staff nya juga ramah banget terutama manager nya ibu leony dan juga gek yuri, villa nya baguss buat foto, sangat recomend"
The Jimbaran Villa,villa private,09/01/2021,"sangat bersih, unik dan ramah, kolam nya besar banget sih disini jadi sangat puas, rooftop nya juga aesthetic, trimakasih kak leony dan kak yurika atas pelayanannya yang sangat ramah dan memuaskan, kami pasti coba stay disini lagi next nya"
The Jimbaran Villa,Keren parah,09/01/2021,"Bener bener sesuai banget sama di foto, villa nya bagus keren, bersih, dan lengkap banget ada peralatan masak juga, jadi bisa masak masak, thank you banget bu leony dan bu yurika buat pelayanannya, kami sangt puas disini"
The Jimbaran Villa,Liburan bali,09/01/2021,"Menginap beberapa hari di bali dan kami memilih menginap di the jimbaran villa untuk dua malam Villa nya sangat moderen dan tenang, dekat dengan seafoodbdi pntai jimbaran, terimakasih bu leony dan gel yuri atas pelayanannya yang ramah"
The Jimbaran Villa,Satu malam,09/01/2021,"Coba stay di daerah jimbaran karna villa banyak yang promo , dan cari di instagram dapat villa bagus dan harga terjangkau Trimakasi bu leony dan mbok yuri atas pelayanannya yang sangat memuaskan Pasti kami kesini lagi"
The Jimbaran Villa,Seruni 1,09/01/2021,"Stay dua malam dan masih kurang , tadinya kita mau tiga malam tapi gk ada lagi full Makasi banyak kak leony dan kak yuri atas pelayanannya Kami pasti kembali lagi dan stay lebih lama, villa nya oke bangett"
The Jimbaran Villa,One night stay,09/01/2021,"Staycation di the Jimbaran villa dan sangat senang karna dulu juga sempat stay di property inivie yang lainnya, kak Leony dan kak yurika sangat sangat ramah, pasti kita coba villa ini vie yang lain juga nanti"
The Jimbaran Villa,The Jimbaran Villa,09/01/2021,"Pelayanan kurang memuaskan diantara semua ini vie hospitality, villa jg kurang dibersihkan serta staffnya kurang ramah. Breakfast rasanya kurang, dan pilihan menunya cmn 2 padahal setau saya ini vie hospitality pny pilihan breakfast yg beragam. Untuk lokasi bagus dekat dengan pantai dan tempat dinner di jimbaran yg mayoritas seafood sbg favoritnya dan memang makanan di daerah sini enak."
The Jimbaran Villa,Perfect Holiday,09/01/2021,"This was a great experience, wide room villa with private pool, all of the staff was profesional, one of them was Leony, the front office staff. The breakfast was standart, but the noodle fried too salty. Over all, amazing, great, and would be back again !!! Thank you"
The Jimbaran Villa,Kedua kalinya,09/01/2021,"Tahun lalu stay dibthe jimbaran villa 2 malam dan tahun ini sayang banget cuma bisa semalem karna fill Gak heran sih karna villa nya bagus banget jadi selalu full Trimakasih bu leony atas pelayanannya juga gek yuri yang sangat ramah, pasti kesini lagi"
The Jimbaran Villa,Bagus dan Nyaman,09/01/2021,"Villa yang nyaman, saya menginap dengan patner 2 malam dan puas dengan pelayanan yang sangat bagus dari para staff villa, ada mba leony dan mba yurika yang membantu selama menginap. Susananya tenang dan dekat dengan pantai dan juga dekat dengan pusat perbelanjaan"
The Jimbaran Villa,Dua malam yang indah,09/01/2021,"Berlibur ke bali dan memutuskan stay dua malam di the jimbaran villa dan saya sangat suka, kolamnya besar, villa nya luas, bisa tambah dekorasi juga, trimakasih kak Leony dan kak yurika atas bantuan pelayanannya"
The Jimbaran Villa,Villa di bali,09/01/2021,"Keren banget temoatnya sangat recomended buat yang mau liburan saat pandemi, harganya sangat terjangkau tapi fasilitas oke banget, terimakasih bu leony dan bu yurika atas bantuan pelayanannya, kami sangat puas"
The Jimbaran Villa,Villa bagus,09/01/2021,"Stay satu malam sangat kurang buat kita tapi kita harus cepet cepet balik, villa nya keren banget ada ayunan di kolam dan juga rooftop pribadi, mbak Leony trimakasih banyak atas pelayanannya, juga mbak yuri yang sangat ramah. Trimakasi"
The Jimbaran Villa,Staycation,09/01/2021,"Villa nyaman, bersih, fasilitasnya the best, room servicenya enak🍌, kita coba floating breakfast juga. Dan juga staffnya pelayanannya ramah banget. Ada ibu Leony dan kak yurika yg membantu kita selama stay"
The Jimbaran Villa,Luar biasa,09/01/2021,"Menginap di properti ini Vie hospitality dan memutuskan memilih the jimbaran villa. Villa nya sangat unik dengan rooftop menghadap laut juga kolam renang pribadi, Bu Leony sangat ramah juga mbak Yuri yang ada di front desk, pasti datang lagi"
The Jimbaran Villa,Dua malam,09/01/2021,"Menginap di jimbaran villa selama dua malam dan sangat puas, mbak leony dan mbak yuri sangat ramah, keperluan kami semua terpenuhi, villa nya bersih dan wangi, sangat rekomended dan oasti akan kembali lagi"
The Jimbaran Villa,I have a night doing staycation here,09/01/2021,"Comfy place, nice area and they have balcony😆 the staff super friendly especially Leonu the manager and yurika at the frontdesk I really like ini vie hospitality, we will comeback soon and recommend this place"
The Jimbaran Villa,The best romantic villa in jimbaran🥰,09/01/2021,"Kerenn banget villanya , dan ini bener” melebihi ekspektasi akuu😍😍😍 Villanya super bersih dan luas ,staff ramah bangettt,kamar bersih , kamar mandiinya juga instagramable bangett dan ditambah ada rooftop dan view dari sana kerennn parah🥰🥰🥰"
The Jimbaran Villa,Nice villa and worth it,09/01/2021,"The staff are friendly and helpful, villa comfortable with 2 ACs and 3 TVs inside the rooms. But there are so many ants. Also there is Alexa JBL to play music. Wanna come again next time if we visit to Bali"
The Jimbaran Villa,Birhday celebration,09/01/2021,"Merayakan ulang tahun di the jimbaran villa dan sangat romantis, team nya sangat baik mau bantu decor kejutan saya, trimakasih ibu leony dan ibu yuri yang bersedia membantu kejutan ini, sangat recomended sekali"
The Jimbaran Villa,Two night stay,09/01/2021,"Villa nya bagus, nyaman dan fasilitas lengkap . Dengan Manager nya Leony pelayanan ramah, ada netflix juga jadi kita betah di dalam villa terus, sangat cocok yang mau staycation saat musim hujan seperti sekarang"
The Jimbaran Villa,Great location,09/01/2021,"Stay only for one night here at the jimbaran villa , with a nice view to the beach also they have a rooptop each villa , the staff is very helpul and so friendly espesialy for the lady one at front desk (yurika & leony )"
The Jimbaran Villa,Jimbaran beach vieww,09/01/2021,"Liburan itu perlu di masa pandemi ini biar enggak stress dan kalau kalian binggung cari tempat berlibur dan pengen yang keren disini nih Jimbaran villa keren banget ada view pantai nya dan kamar nya luas ada roptop nya juga , staff nya juga baik , ada yurikaa mba Leony dan team yang lainnya . Thank ya ."
The Jimbaran Villa,Comfortable for Weekly stay,09/01/2021,"Saya dan patner memutuskan untuk stay seminggu, suasana nya sepi dan juga tenang. Kamar bersih dan nyaman, karena kami stay seminggu jadi kami bebas minta di bersihkan kamar nya kapan pun sesuai dengan keinginan saya. Pelayanan ramah terutama mba leony dan mba yurika. Terimakasih!"
The Jimbaran Villa,Seruni 3,09/01/2021,"Keren banget , cocok untuk staycation romantasi. Saya mau 3 hari disini tp sayang sekali tdk bisa extend karna penuh untuk roomnya di hari sabtunya Terima kasih untuk The Jimbaran Villa untuk pelayanannya sangat baik. Terima kasih untuk Ibu Leoni yang sudah memberikan fasilitas yg ok"
The Jimbaran Villa,Anniversary celebration,09/01/2021,"Celebrate our first anniversary at the jimbaran villa and super satisfying, the staff are really kind, thankyou Leony and yuri who always give us warm welcome , we really happy to stay here and for sure will comeback again"
